,company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,investor_permalink,investor_name,investor_category_code,investor_country_code,investor_state_code,investor_region,investor_city,funding_round_type,funded_at,funded_month,funded_quarter,funded_year, raised_amount_usd ,overview,tag_list,image1,image2,image3,number_of_employees,office_latitude,office_longitude
143,/company/bolster,Bolster,web,USA,NY,New York,New York,/company/agb-holdings,AGB Holdings,,,,unknown,,angel,1/3/12,2012-01,2012-Q1,2012,"750,000","<p>Bolster improves the home remodeling experience by providing an insurance product that guarantees the outcome of every remodeling project. </p>
<p>Bolster helps clients learn the true cost of their project in advance, vets and underwrites their contractor of choice, and provides expert project-management advice. </p>
<p>For the first time, homeowners are protected against common nightmare scenarios such as unjustified price increases, shoddy workmanship, and project delays. </p>
<p>Bolster is a software application available on the web and any mobile device. </p>","remodeling, home-improvement, insurance, financial-services",http://api-images.crunchbase.com/assets/images/resized/0029/9709/299709v2-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0029/9709/299709v2-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0029/9709/299709v2-max-450x450.png,7,40.73343,-73.990967
144,/company/rolith,Rolith,nanotech,USA,CA,SF Bay,Pleasanton,/company/agc-america,AGC America,,,,unknown,,series-a,4/5/12,2012-04,2012-Q2,2012,"5,000,000","<p>Rolith, Inc. is developing advanced nanostructured products for consumer electronics, solar and green building markets using a proprietary nanolithography technology. </p>
<p>Its Rolling Mask nanostructuring system surpasses current nanolithography systems in throughput, cost and quality. Rolith was formed by Dr. Boris Kobrin, Prof. Mark Brongersma and Julian Zegelman in 2008 and is currently located in Pleasanton, CA. The company holds a comprehensive patent portfolio in the areas of nanolithography, material deposition and etch methods, and nanophotonic devices. Rolith’s strategic partners include SUSS MicroTec AG and Asahi Glass Group. It is backed by DFJ VTB Capital Aurora (DFJ affiliate fund managed by VTB Capital) and AGC America, Inc. (venture arm of Asahi Glass Group).</p>","nanotechnology, nanolithography, solar, green-buildings",http://api-images.crunchbase.com/assets/images/resized/0010/7593/107593v2-max-150x150.jpg,http://api-images.crunchbase.com/assets/images/resized/0010/7593/107593v2-max-250x250.jpg,http://api-images.crunchbase.com/assets/images/resized/0010/7593/107593v2-max-450x450.jpg,5,,
145,/company/citizenside,Citizenside,news,FRA,,Paris,Paris,/company/agence-france-presse-afp,Agence France Presse (AFP),,,,unknown,,series-a,11/21/07,2007-11,2007-Q4,2007,"1,481,400","<p>Citizenside is a Paris based news, video and photo agency that sells news-related amateur-produced content and provides participative platforms to media houses around the world. </p>
<p>It was founded by Matthieu Stefani, Philippe Checinski and Julien Robert in 2005. In 2007, the Agence France Presse (AFP) and the holding of Xavier Gouyou Beauchamps (former President of France Televisions) invested $800K in the company. </p>
<p>Citizenside went into liquidation in May 2013 and was acquired by Matilda Media for $40K.</p>
<p>On January 20, 2014 Citizenside announced it signed a long term strategic partnership with The Press Association, the UK and Ireland’s national news wire and multimedia agency (founded 1868).</p>
<p>Citizenside is a citizen journalism platform serving 100,000 amateur and professional photographers, freelance journalists, and citizen reporters in more than 150 countries. </p>
<p>The Images contributed to Newzulu are licensed to the worldwide media via the Agence France-Presse’s Image Forum (more than 7000 clients globally). </p>
<p>The aim is to provide members with a community online where they can both share and sell their news-related images. </p>
<p>In July, 2013 Newzulu acquired Citizenside</p>","citizenside, citizen, reporters, ugc, content, afp, videos, photos, news, agency, celebrities, celebs, citizen-reports, people, white-label, matthieu, stefani, platforms, amateur-content",http://api-images.crunchbase.com/assets/images/resized/0003/2250/32250v2-max-150x150.jpg,http://api-images.crunchbase.com/assets/images/resized/0003/2250/32250v2-max-250x250.jpg,http://api-images.crunchbase.com/assets/images/resized/0003/2250/32250v2-max-450x450.jpg,12,48.8926988,2.3179601
146,/company/gen9,Gen9,biotech,USA,MA,Boston,Cambridge,/company/agilent,Agilent Technologies,biotech,USA,CA,SF Bay,Santa Clara,private-equity,4/24/13,2013-04,2013-Q2,2013,"21,000,000","<p>Gen9 is building on advances in synthetic biology to power a scalable fabrication capability that will significantly increase the world’s capacity to produce DNA content. The privately held company’s next-generation gene synthesis technology allows for the high-throughput, automated production of DNA constructs at lower cost and higher accuracy than previous methods on the market. Founded by world leaders in synthetic biology, Gen9 aims to ensure the constructive application of synthetic biology in industries ranging from enzyme and chemical production to pharmaceuticals and biofuels.</p>",,http://api-images.crunchbase.com/assets/images/resized/0019/1122/191122v1-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0019/1122/191122v1-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0019/1122/191122v1-max-450x450.png,,,
147,/company/gextech-holdings,Gextech Holdings,games_video,GBR,,United Kingdom - Other,,/company/agtech-holdings,AGTech Holdings,,HKG,,Hong Kong - Other,,venture,10/6/09,2009-10,2009-Q4,2009,"4,120,000","<p>Gextech Holdings Limited engages in the research and development of software related to virtual sports, gaming content, online gaming, and lottery operators. Gextech Holdings Limited was incorporated in 2005 and is based in the United Kingdom.</p>",, , , ,,,
148,/company/homesnap,Homesnap,analytics,USA,DC,Washington DC,Washington,/company/ah-belo,AH Belo,,USA,TX,Dallas,Dallas,series-a,7/1/09,2009-07,2009-Q3,2009,"2,000,000","<p>Called “Shazam for Homes,” Homesnap fuses unrivaled big data, mobile-friendly home search and a built-in social graph with the magic of its iconic “snap” feature. From casual browsers to serious buyers to professional agents, Homesnap makes it simple and fun to discover and share homes in the real world or right from your couch. Homesnap is based in Washington, D.C., and backed by Steve Case’s Revolution Ventures and A.H. Belo Corp., owner of the Dallas Morning News.</p>","real-estate, mortgage",http://api-images.crunchbase.com/assets/images/resized/0005/1976/51976v4-max-150x150.jpg,http://api-images.crunchbase.com/assets/images/resized/0005/1976/51976v4-max-250x250.jpg,http://api-images.crunchbase.com/assets/images/resized/0005/1976/51976v4-max-450x450.jpg,18,38.960381,-77.084811
149,/company/digital-air-strike,Digital Air Strike,,USA,CA,SF Bay,Sunnyvale,/company/ah-belo,AH Belo,,USA,TX,Dallas,Dallas,venture,10/26/09,2009-10,2009-Q4,2009,"5,600,000","<p>Digital Air Strike  (ResponseLogix - old name) provides the industry’s most complete automotive social media and digital marketing solution. The company developed a turnkey program that includes fully managing social media sites, online reputation, and digital lead responses for dealerships nationwide.</p>
<p>The company offers multiple tiers of service, ranging from targeted social media and review site management to comprehensive multi-vehicle quoting with behavioral targeting capabilities. Digital Air Strike’s expertise spans all manufacturer brands and has a proven track record of helping automotive dealers, dealership groups, and manufacturers engage with more consumers while delivering increased website traffic.</p>",,http://api-images.crunchbase.com/assets/images/resized/0031/0590/310590v1-max-150x150.jpg,http://api-images.crunchbase.com/assets/images/resized/0031/0590/310590v1-max-250x250.jpg,http://api-images.crunchbase.com/assets/images/resized/0031/0590/310590v1-max-450x450.jpg,,37.40048,-122.029933
150,/company/movidius,Movidius,semiconductor,USA,CA,SF Bay,San Mateo,/company/aib-seed-capital,AIB Seed Capital,,,,unknown,,series-c+,11/30/11,2011-11,2011-Q4,2011,"9,000,000","<p>Movidius, the mobile vision processor company, designs high-performance, ultralow power vision processor chips, reference designs, software and development tools to revolutionize computational imaging and computer vision on mobile devices such as smartphones, tablets, electronic eyewear and consumer robotics. </p>
<p>Movidius is headquartered in San Mateo, California.</p>
<p>Movidius is a venture-backed start-up with investors including: AIB Seed Capital Fund, Atlantic Bridge, Capital-E, DFJ Esprit and Robert Bosch Venture Capital. </p>","mobile-social-networking, chip, software, semiconductor, video-processor, video-processing",http://api-images.crunchbase.com/assets/images/resized/0002/7087/27087v10-max-150x150.jpg,http://api-images.crunchbase.com/assets/images/resized/0002/7087/27087v10-max-250x250.jpg,http://api-images.crunchbase.com/assets/images/resized/0002/7087/27087v10-max-450x450.jpg,60,53.3574412,-6.2567125
151,/company/ironroad-usa,Ironroad USA,messaging,SWE,,Stockholm,STOCKHOLM,/company/aig,AIG,,,,unknown,,series-a,9/21/11,2011-09,2011-Q3,2011,"1,200,000","<p>Ironroad started in 2006 and won the Swedish Guldmobilen Award as Best New Company of the Year in Sweden same year. In 2008 we developed our VMS (video message service) technology, and launched it in 2010. VMS is now established in 12 countries in Europe, South America, Asia, and Africa.</p>
<p>Ironroad AB (publ), has offices in Stockholm, Sweden (headquarter), Norway, Denmark, Germany, India, Indonesia and the Philippines. Our partners and clients are several global mobile operators and media companies, such as Tele2, 3 Hutchinson, TeliaSonera, Globe, Indosat and Telkomsel.</p>",,http://api-images.crunchbase.com/assets/images/resized/0015/5247/155247v1-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0015/5247/155247v1-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0015/5247/155247v1-max-450x450.png,,,
152,/company/greenitaly1,GreenItaly1,,ITA,,Milano,Milano,/company/aim-italia,AIM Italia,,ITA,,Italy - Other,,venture,1/12/14,2014-01,2014-Q1,2014,"45,031,000","<p>the company of the IR Top Group, specialised in financial solutions for green companies, Idea Capital Funds SGR of the DeA Capital/De Agostini Group, one of the most important independent Italian Private Equity operators, that manages a green economy specialised fund, and Matteo Carlotti, already among the promoters of the SPAC named MadeInItaly1, promotes</p>",,http://api-images.crunchbase.com/assets/images/resized/0039/2937/392937v1-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0039/2937/392937v1-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0039/2937/392937v1-max-450x450.png,,,
153,/company/sharelook,Sharelook,mobile,POL,,Warsaw,Warsaw,/company/aip-seed-capital,AIP Seed Capital,,,,unknown,,angel,10/1/11,2011-10,2011-Q4,2011,"30,000","<p>Sharelook is a mobile application which aims to be your personal shop assistant and fashion advisor. It helps you discover, share and follow the latest fashion trends.</p>
<p>Our main goal is to give shoppers all around the world a simple and fun tool for sharing photos of clothes&amp;accessories that catch their attention and tag them with type, brand, store and color.</p>
<p>Sharelook let’s you:</p>
<ul>
<li>Discover new collections from your favorite stores around the corner and around the globe</li>
<li>Follow people &amp; brands that inspire you</li>
<li>Share your fashion picks (discoveries) with your friends and Sharelook’s community</li>
</ul>","share, look, mobile, ios, android, fashion, photos, social, advice, help, clothes",http://api-images.crunchbase.com/assets/images/resized/0015/7621/157621v2-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0015/7621/157621v2-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0015/7621/157621v2-max-450x450.png,8,,
154,/company/terrajoule,Terrajoule,hardware,USA,CA,SF Bay,Redwood City,/company/air-liquide,Air Liquide,,,,unknown,,series-a,11/4/13,2013-11,2013-Q4,2013,"11,500,000","<p>Terrajoule Corporation develops a technology that reduces energy costs for industry and agriculture. The technology introduces a category in industrial power: Distributed Generation with Storage (DG-S). Terrajoule Corporation was formerly known as Solar Storage Company. The company was founded in 2009 and is based in Redwood City, California.</p>",,http://api-images.crunchbase.com/assets/images/resized/0035/2722/352722v1-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0035/2722/352722v1-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0035/2722/352722v1-max-450x450.png,,,
155,/company/good-thing,Good Thing,advertising,JPN,,Chuo-ku,Chuo-ku,/company/akinai-souken,Akinai Souken,,,,unknown,,venture,7/20/10,2010-07,2010-Q3,2010,"11,000","<p>Good Thing Co., Ltd. offers advertising services. The company distributes pouches with samples and discount coupons in order to advertize for specialty goods. The company is based in Chuo-ku, Japan.</p>",, , , ,,,
156,/company/keystone-technology,Keystone Technology,hardware,JPN,,Kanagawa-ken,Kanagawa-ken,/company/akinai-souken,Akinai Souken,,,,unknown,,venture,7/20/10,2010-07,2010-Q3,2010,"1,100",<p>Keystone Technology Inc. develops and produces Printed Circuit Boards (PCB) tailored to our customersâ€™ needs.</p>,,http://api-images.crunchbase.com/assets/images/resized/0011/2073/112073v1-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0011/2073/112073v1-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0011/2073/112073v1-max-450x450.png,,,
157,/company/nanochip,Nanochip,semiconductor,USA,CA,SF Bay,Fremont,/company/akn-technology-bhd,AKN Technology Bhd,semiconductor,MYS,,Malaysia - Other,,series-c+,4/18/06,2006-04,2006-Q2,2006,"14,800,000","<p>Nanochip, Inc. operates as a fabless semiconductor company. It develops microelectro-mechanical systems with silicon data storage chips. The companyâ€™s products are used in consumer electronics products, such as digital cameras, cell phones, and PDAs, as well as laptop computers and servers. </p>
<p>It shut its doors in May 2009 and was seeing buyers for its intellectual property at the time.</p>","memory, semiconductors, microelectrical-mechanical-systems", , , ,,,
158,/company/prizeo,Prizeo,web,USA,CA,Los Angeles,Los Angeles,/company/akqa,AKQA,advertising,USA,CA,SF Bay,San Francisco,series-a,6/6/13,2013-06,2013-Q2,2013,"2,500,000","<p>Platform for influencers to fundraise for their favorite causes through the offering of once-in-a-lifetime experiences and rewards to their fans.</p>
<p>Prizeo has already worked with top celebrities such as Kobe Bryant, One Direction, Muhammed Ali, Kristen Bell, and Alicia Keys. </p>","celebrity, fundraising, charity",http://api-images.crunchbase.com/assets/images/resized/0025/8851/258851v2-max-150x150.jpg,http://api-images.crunchbase.com/assets/images/resized/0025/8851/258851v2-max-250x250.jpg,http://api-images.crunchbase.com/assets/images/resized/0025/8851/258851v2-max-450x450.jpg,,34.0522342,-118.2436849
159,/company/presella-com,Presella.com,web,LBN,,Beirut,Beirut,/company/al-mawarid,Al Mawarid,,,,unknown,,angel,12/10/13,2013-12,2013-Q4,2013,"600,000", , , , , , , , 
160,/company/smile-family,Smile Family,social,KOR,,unknown,Gangnam-gu,/company/albatross-investment,Albatross Investment,,,,unknown,,series-a,1/23/14,2014-01,2014-Q1,2014,"1,500,000","<p>Smile Family (스마일패밀리) is a Korean software company that is dedicated to building mobile apps that enhance and support family ties. The company builds mobile apps for families with simplicity and a focus on user experience.</p>
<p>Smile Family’s key product, Smile Mom, is a mobile social network for moms. It is designed to help and support mothers by giving them tools and features to record and share precious moments on their phones. Smile Mom helps mothers find and connect with others who have children with similar ages as their own, enabling them to exchange parenting tips and arrange playdates.</p>","mobile, app, android, ios, social-network, moms, family, parenting",http://api-images.crunchbase.com/assets/images/resized/0029/8507/298507v3-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0029/8507/298507v3-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0029/8507/298507v3-max-450x450.png,8,,
161,/company/sequans-communications,Sequans Communications,semiconductor,FRA,,cedex,"Cedex, Paris",/company/alcatel-lucent,Alcatel-Lucent,public_relations,FRA,,Paris,Paris,venture,11/19/09,2009-11,2009-Q4,2009,,"<p>Sequans Communications, SA develops and supplies subscriber station and base station chips for fixed and mobile wimax. The company also offers a solution with MAC and PHY functionality for equipment manufacturers, which enables to build various wimax network components, including femto, pico, micro, and multi-sector macro base stations, as well as outdoor and indoor subscriber terminals, home gateways, and mobile devices. Its products include mobile wimax chips, which are used to build base station-femtocell, micro, or multi-sector macro-allowing networks to be architected to serve various applications, such as home gateways and small base stations; s3max, a software package, which includes necessary components to build systems using wimax system-on-chip solutions; mobile wimax reference designs, which provides designs for various wimax applications, such as expresscard, minicard, and a compact base station; wimax modules; and Fixed wimax. Sequans Communications, SA was founded in 2003 and is headquartered in Paris, France.</p>",,http://api-images.crunchbase.com/assets/images/resized/0006/6919/66919v3-max-150x150.jpg,http://api-images.crunchbase.com/assets/images/resized/0006/6919/66919v3-max-250x250.jpg,http://api-images.crunchbase.com/assets/images/resized/0006/6919/66919v3-max-450x450.jpg,,,
162,/company/invesdor-oy,Invesdor,finance,FIN,,Helsinki,Helsinki,/company/alexandria-asset-management,Alexandria Asset Management,,,,unknown,,angel,4/1/13,2013-04,2013-Q2,2013,, , , , , , , , 
163,/company/moderna-therapeutics,Moderna Therapeutics,biotech,USA,MA,Boston,Cambridge,/company/alexion-pharmaceuticals,Alexion Pharmaceuticals,biotech,USA,CT,Cheshire,Cheshire,venture,1/14/14,2014-01,2014-Q1,2014,"25,000,000","<p>Moderna is pioneering messenger RNA therapeutics™, an entirely new in vivo drug modality that produces human proteins or antibodies inside patient cells, which are in turn active intracellularly or secreted.  This breakthrough platform addresses currently undruggable targets, and offers a superior alternative to existing drug modalities for a wide range of disease conditions.  </p>
<p>Moderna has developed a broad intellectual property estate including more than 250 patent applications covering novel nucleotide chemistries and drug compositions. The company plans to develop and commercialize its innovative mRNA drugs through a combination of strategic relationships as well as new formed ventures.</p>
<p>Founded in late 2010 by Flagship VentureLabs, Cambridge-based Moderna is privately held and currently has strategic agreements with AstraZeneca and Alexion Pharmaceuticals.</p>",,http://api-images.crunchbase.com/assets/images/resized/0022/4457/224457v1-max-150x150.jpg,http://api-images.crunchbase.com/assets/images/resized/0022/4457/224457v1-max-250x250.jpg,http://api-images.crunchbase.com/assets/images/resized/0022/4457/224457v1-max-450x450.jpg,,42.3655855,-71.0782272
164,/company/knetik-media,Knetik Media,enterprise,USA,FL,Londwood,Londwood,/company/alfalak,Alfalak,,,,unknown,,angel,1/1/11,2011-01,2011-Q1,2011,"250,000","<p>Knetik Media is a Central Florida based technology company. Since 2007, we have been focused on the implementation of successful digital delivery technology for our developer, publisher, producer, broadcaster, and telecom partners. Providing a Transmedia OTT platform,  we enable the management, user engagement, socialization, and monetization of all media across the internet-enabled ecosystem of devices.</p>
<p>Our Mission: To be the globally leading technology platform for Transmedia [Video, Music, Print, Gaming] realized by providing the best service management stack, reliable media-asset delivery, and absolute flexibility.</p>","ott-video, ott-video-platform, ott-video-services, gaming-platform, new-media, enterprise-platform, platform-development, technology-incubator, software-development",http://api-images.crunchbase.com/assets/images/resized/0015/1361/151361v10-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0015/1361/151361v10-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0015/1361/151361v10-max-450x450.png,16,,
165,/company/divx,DivX,software,USA,CA,San Diego,San Diego,/company/ali-corporation,ALi Corporation,public_relations,USA,CA,Los Angeles,Los Angeles,series-c+,5/1/04,2004-05,2004-Q2,2004,"7,000,000","<p>DivX provides the popular DivX codec, which allows for high quality videos and minimal file sizes.</p>
<p>DivX, LLC, (NASDAQ: SNIC) a division of Sonic Solutions, enables consumers to enjoy a high-quality video experience across any kind of device. We create, distribute and license digital video technologies that span the “three screens” comprising today’s consumer media environment — the PC, the television and mobile devices. Over 350 million DivX devices have shipped into the market from leading consumer electronics manufacturers. We also offer content providers and publishers a complete solution for the distribution of secure, high-quality digital video content. Driven by a globally recognized brand and a passionate community of hundreds of millions of consumers, DivX is simplifying the video experience to enable the digital home.</p>
<p>DivX is among the world’s most popular digital media formats, powering a worldwide ecosystem of content, software and consumer electronics devices. </p>
<p>Key Facts</p>
<ul>
<li>DivX™ is a registered trademark of DivX, Inc.</li>
<li>DivX™ is a digital media format </li>
<li>DivX™ software enables the playback and creation of high definition H.264 video in an MKV file container</li>
<li>DivX™ licenses its technology to content creators and provides an online video-on-demand system for content distributors</li>
<li>DivX™ offers certification programs for software and hardware 
products that support DivX™ video creation and playback</li>
<li>DivX, Inc. was incorporated in May 2000 and completed its IPO in September 2006</li>
<li>In November 2007, DivX, Inc. acquired MainConcept, a leading 
provider of H.264 video technology</li>
<li>In late 2008, DivX, Inc. launched its newest certification 
program for devices that play DivX Plus HD (H.264-based) 
video</li>
<li>In August 2009, DivX, Inc. acquired AnySource Media, the creator of the on-demand Internet television platform </li>
<li>DivX TV was announced in January 2010, bringing Internet media to the TV in an embedded platform</li>
<li>Lionsgate, Paramount Pictures, Sony Pictures Home Entertainment, Starz Media’s Overture Films and Warner Bros. Digital Distribution have approved distribution of their content by retailers using the DivX™ format</li>
<li>Hollywood content in the DivX™ format is available online from CinemaNow (US), Film Fresh (US), Warner Video Live (France), FilmOn.com (UK) and Play4Film (Worldwide)  </li>
</ul>","video, codec",http://api-images.crunchbase.com/assets/images/resized/0001/3680/13680v5-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0001/3680/13680v5-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0001/3680/13680v5-max-450x450.png,,32.880882,-117.203309
166,/company/sina-weibo,Sina Weibo,web,CHN,,China - Other,,/company/alibaba,Alibaba,ecommerce,CHN,,Hangzhou,Hangzhou,private-equity,4/29/13,2013-04,2013-Q2,2013,"586,000,000","<p>Sina Weibo is a Chinese micro-blogging platform, similar to a Facebook-Twitter hybrid.</p>",,http://api-images.crunchbase.com/assets/images/resized/0026/6703/266703v1-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0026/6703/266703v1-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0026/6703/266703v1-max-450x450.png,,,
167,/company/shoprunner,ShopRunner,ecommerce,USA,PA,Philadelphia,Conshohocken,/company/alibaba,Alibaba,ecommerce,CHN,,Hangzhou,Hangzhou,private-equity,8/19/13,2013-08,2013-Q3,2013,"75,000,000","<p>ShopRunner is a members-only online shopping service that offers time-starved consumers unlimited, free two-day shipping with no minimum order size, and free shipping on returns across a wide selection of today’s most popular retailers. </p>
<p>ShopRunner members also receive access to exclusive deals that can be combined with fast, free shipping. ShopRunner’s growing retail network includes relationships with America’s most sought-after brands, including Lord &amp; Taylor, Toys R Us, Sports Authority, GNC, drugstore.com, inc., Borders, Domino’s Pizza, PetSmart and Newegg.com , with millions of products in clothing, baby, beauty, books, electronics, movies, sporting goods, pets, toys, video games, luggage, automotive and more.</p>",,http://api-images.crunchbase.com/assets/images/resized/0020/2467/202467v1-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0020/2467/202467v1-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0020/2467/202467v1-max-450x450.png,,40.0708709,-75.302716
168,/company/quixey,Quixey,search,USA,CA,SF Bay,Mountain View,/company/alibaba,Alibaba,ecommerce,CHN,,Hangzhou,Hangzhou,series-c+,10/3/13,2013-10,2013-Q4,2013,"50,000,000","<p>Quixey is The Search Engine for Apps. Imagine a world where you can find the perfect app that does exactly what you want, when you want it – we’re building that world. </p>
<p>Quixey powers app search for major manufacturers, carriers, search engines and web apps around the world. We’re well funded, backed by world-class investors, growing rapidly and on track to power a billion queries per month.</p>","functional-search, app-search, app-search-engine, app-discovery",http://api-images.crunchbase.com/assets/images/resized/0012/9696/129696v6-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0012/9696/129696v6-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0012/9696/129696v6-max-450x450.png,70,37.3929755,-122.0796396
169,/company/1stdibs,1stdibs,ecommerce,USA,NY,New York,New York,/company/alibaba,Alibaba,ecommerce,CHN,,Hangzhou,Hangzhou,series-c+,1/24/14,2014-01,2014-Q1,2014,"15,000,000","<p>1stdibs was founded in 2001 by Michael Bruno to bring the famed Paris Flea Market online to design lovers worldwide. </p>
<p>Today, the company is the go-to source for the world’s leading 
interior designers, celebrities, and affluent consumers who share a passion for the most beautiful things on earth. They return each week to view and shop with confidence from over 4,000 new listings from the best professional dealer in antiques, 20th-century design, jewelry, watches, fashion, and fine art.</p>",,http://api-images.crunchbase.com/assets/images/resized/0016/0785/160785v1-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0016/0785/160785v1-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0016/0785/160785v1-max-450x450.png,150,,
170,/company/city-labs,City Labs,hardware,USA,FL,Miami,Homestead,/company/alienware,Alienware,hardware,USA,FL,Miami,Miami,series-a,11/15/10,2010-11,2010-Q4,2010,,"<p>City Labs, Inc., a minority owned company, is an innovative manufacturer of long-life Tritium betavoltaic batteries for microelectronics, sensors, and other small devices; these batteries can be utilized in the areas of defense, homeland security, medical device technologies, and other industrial/engineering applications. </p>
<p>Founded in 2005, the companyâ€™s team of scientists and engineers has developed batteries with a 20+ year lifetime of continuous power without the requirement for replacement or recharging. The NanoTritiumâ„¢ battery can energize a broad range of devices where battery replacement is difficult, impractical, or even life-threatening.</p>",,http://api-images.crunchbase.com/assets/images/resized/0011/0578/110578v1-max-150x150.jpg,http://api-images.crunchbase.com/assets/images/resized/0011/0578/110578v1-max-250x250.jpg,http://api-images.crunchbase.com/assets/images/resized/0011/0578/110578v1-max-450x450.jpg,,,
171,/company/repairogen,Repairogen,biotech,USA,NY,New York,New York,/company/align-ventures,Align Ventures,,,,unknown,,venture,1/3/14,2014-01,2014-Q1,2014,"115,119","<p>Repairogen uses a patent-pending DNA-repair technology to deliver the most advanced, scientifically proven, skincare and anti-aging cosmetics.</p>
<p>Repairogen is a revolutionary breakthrough in skincare. By developing anti-aging and DNA-repair skincare products that reduce UV-induced skin damage and boost the skin’s natural enzymatic cell repair mechanisms, our proprietary formulations will markedly delay the appearance of visible signs of skin aging and may reduce the risk of developing skin cancer.</p>","biotech, cosmetics, beauty, anti-aging",http://api-images.crunchbase.com/assets/images/resized/0038/8440/388440v2-max-150x150.jpg,http://api-images.crunchbase.com/assets/images/resized/0038/8440/388440v2-max-250x250.jpg,http://api-images.crunchbase.com/assets/images/resized/0038/8440/388440v2-max-450x450.jpg,,,
172,/company/civitas-therapeutics,Civitas Therapeutics,biotech,USA,MA,Boston,Chelsea,/company/alkermes,Alkermes,biotech,USA,MA,Boston,Waltham,series-b,9/11/13,2013-09,2013-Q3,2013,"38,000,000","<p>Civitas Therapeutics, Inc., a Chelsea, MA-based biopharmaceutical company focused on developing innovative pulmonary delivery therapies.</p>",,http://api-images.crunchbase.com/assets/images/resized/0013/3107/133107v1-max-150x150.jpg,http://api-images.crunchbase.com/assets/images/resized/0013/3107/133107v1-max-250x250.jpg,http://api-images.crunchbase.com/assets/images/resized/0013/3107/133107v1-max-450x450.jpg,,,
173,/company/biosystem-development,Biosystem Development,biotech,USA,WI,Madison,Madison,/company/all-metal-stamping,All Metal Stamping,,USA,WI,Abbotsford,Abbotsford,venture,11/24/09,2009-11,2009-Q4,2009,"1,400,000","<p>BioSystem Development creates, manufactures, and markets system products for unmet needs in the fields of biotechnology and life science research.</p>",,http://api-images.crunchbase.com/assets/images/resized/0006/8012/68012v2-max-150x150.jpg,http://api-images.crunchbase.com/assets/images/resized/0006/8012/68012v2-max-250x250.jpg,http://api-images.crunchbase.com/assets/images/resized/0006/8012/68012v2-max-450x450.jpg,,,
174,/company/baronova,BAROnova,medical,USA,CA,Santa Barbara,Goleta,/company/allergan,Allergan,biotech,USA,CA,Los Angeles,Irvine,series-b,10/23/08,2008-10,2008-Q4,2008,"7,500,000","<p>BAROnova, founded in 2006 and based in Goleta, CA, is a clinical-stage medical-device company focused on developing non-surgical non-pharmacologic devices to induce weight loss. </p>",,http://api-images.crunchbase.com/assets/images/resized/0008/4892/84892v1-max-150x150.jpg,http://api-images.crunchbase.com/assets/images/resized/0008/4892/84892v1-max-250x250.jpg,http://api-images.crunchbase.com/assets/images/resized/0008/4892/84892v1-max-450x450.jpg,,,
175,/company/wowio,WOWIO,web,USA,CA,Los Angeles,Los Angeles,/company/alliance-acquisitions-inc,Alliance Acquisitions,other,USA,CA,Los Angeles,Los Angeles,series-b,12/31/10,2010-12,2010-Q4,2010,"2,500,000","<p>WOWIO, Inc. operates as an online distributor of digital books and comics. The company offers literature, comic books, and fiction and non-fiction titles. WOWIO, Inc. was founded in 2006 and is based in Los Angeles, California. It has operations in California, New York and Texas.</p>",,http://api-images.crunchbase.com/assets/images/resized/0005/7555/57555v8-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0005/7555/57555v8-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0005/7555/57555v8-max-450x450.png,,,
